age,education,marital-status,relationship,sex,income
35.0,Masters,Married-civ-spouse,Husband,Male,<=50K
64.0,10th,Never-married,Own-child,Female,<=50K
49.0,Some-college,Widowed,Own-child,Male,>50K
35.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
55.0,HS-grad,Never-married,Wife,Female,>50K
17.0,Some-college,Never-married,Husband,Male,>50K
41.0,Assoc-acdm,Divorced,Husband,Female,>50K
38.0,Some-college,Never-married,Husband,Male,<=50K
21.0,Bachelors,Married-civ-spouse,Wife,Female,<=50K
54.0,Masters,Separated,Unmarried,Male,<=50K
32.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
33.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
38.0,HS-grad,Never-married,Own-child,Male,<=50K
53.0,Bachelors,Never-married,Husband,Female,<=50K
41.0,Some-college,Never-married,Unmarried,Male,<=50K
40.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
34.0,Doctorate,Married-civ-spouse,Own-child,Female,<=50K
30.0,10th,Married-civ-spouse,Husband,Female,<=50K
37.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
30.0,Some-college,Never-married,Other-relative,Female,<=50K
29.0,Some-college,Never-married,Husband,Male,<=50K
32.0,Some-college,Divorced,Unmarried,Female,<=50K
53.0,7th-8th,Never-married,Husband,Female,<=50K
64.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
52.0,HS-grad,Never-married,Not-in-family,Male,<=50K
37.0,Assoc-voc,Married-civ-spouse,Unmarried,Male,<=50K
46.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
30.0,Some-college,Never-married,Own-child,Male,<=50K
38.0,Masters,Divorced,Husband,Female,<=50K
64.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
32.0,HS-grad,Never-married,Husband,Male,<=50K
27.0,Some-college,Married-civ-spouse,Own-child,Male,>50K
39.0,HS-grad,Divorced,Husband,Male,<=50K
44.0,Some-college,Never-married,Husband,Male,<=50K
23.0,Some-college,Married-civ-spouse,Not-in-family,Female,<=50K
22.0,10th,Married-civ-spouse,Husband,Male,<=50K
31.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
58.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
43.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
26.0,10th,Married-civ-spouse,Husband,Female,<=50K
39.0,12th,Never-married,Not-in-family,Male,<=50K
43.0,Masters,Divorced,Other-relative,Male,<=50K
36.0,Some-college,Married-spouse-absent,Unmarried,Male,<=50K
49.0,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
18.0,HS-grad,Never-married,Husband,Male,<=50K
24.0,Bachelors,Never-married,Husband,Male,<=50K
67.0,Some-college,Married-civ-spouse,Own-child,Female,<=50K
36.0,Assoc-voc,Divorced,Not-in-family,Male,>50K
24.0,Bachelors,Divorced,Husband,Male,<=50K
31.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
19.0,9th,Separated,Husband,Male,>50K
42.0,Some-college,Never-married,Unmarried,Female,<=50K
90.0,HS-grad,Never-married,Own-child,Male,<=50K
40.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
42.0,Some-college,Never-married,Own-child,Male,<=50K
28.0,Masters,Never-married,Own-child,Male,>50K
27.0,12th,Never-married,Not-in-family,Female,>50K
39.0,HS-grad,Never-married,Own-child,Female,>50K
59.0,Assoc-acdm,Never-married,Husband,Male,<=50K
18.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
41.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
33.0,HS-grad,Never-married,Own-child,Male,>50K
40.0,Some-college,Never-married,Husband,Male,<=50K
51.0,HS-grad,Divorced,Husband,Male,>50K
32.0,Some-college,Never-married,Husband,Female,<=50K
26.0,HS-grad,Married-spouse-absent,Husband,Male,<=50K
32.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
21.0,10th,Married-civ-spouse,Husband,Female,<=50K
21.0,Bachelors,Never-married,Husband,Female,<=50K
33.0,Some-college,Never-married,Husband,Female,>50K
40.0,10th,Married-civ-spouse,Own-child,Male,<=50K
28.0,Bachelors,Widowed,Not-in-family,Male,<=50K
60.0,Masters,Married-civ-spouse,Wife,Male,<=50K
43.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
44.0,12th,Married-civ-spouse,Own-child,Male,<=50K
46.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
20.0,Assoc-voc,Never-married,Not-in-family,Male,<=50K
51.0,11th,Married-civ-spouse,Own-child,Male,<=50K
60.0,Some-college,Never-married,Not-in-family,Male,<=50K
18.0,Masters,Divorced,Other-relative,Male,<=50K
40.0,10th,Married-civ-spouse,Not-in-family,Male,<=50K
46.0,HS-grad,Separated,Husband,Female,>50K
25.0,Some-college,Divorced,Husband,Male,<=50K
53.0,Some-college,Never-married,Not-in-family,Female,<=50K
40.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
27.0,Bachelors,Never-married,Not-in-family,Male,<=50K
65.0,Assoc-acdm,Divorced,Own-child,Male,>50K
26.0,11th,Married-civ-spouse,Husband,Male,<=50K
43.0,Some-college,Married-civ-spouse,Unmarried,Female,<=50K
37.0,HS-grad,Never-married,Wife,Female,<=50K
47.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
24.0,Some-college,Married-civ-spouse,Own-child,Female,<=50K
64.0,HS-grad,Married-civ-spouse,Unmarried,Male,<=50K
25.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
25.0,Masters,Never-married,Not-in-family,Male,<=50K
39.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
35.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
34.0,HS-grad,Never-married,Husband,Female,>50K
18.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
28.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
47.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
60.0,Some-college,Married-spouse-absent,Not-in-family,Male,>50K
26.0,HS-grad,Never-married,Husband,Male,>50K
47.0,HS-grad,Married-civ-spouse,Other-relative,Male,<=50K
18.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
20.0,Bachelors,Married-civ-spouse,Wife,Female,<=50K
32.0,Bachelors,Divorced,Husband,Female,<=50K
22.0,HS-grad,Divorced,Unmarried,Male,<=50K
21.0,HS-grad,Widowed,Not-in-family,Male,<=50K
43.0,HS-grad,Divorced,Husband,Male,>50K
54.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
47.0,5th-6th,Married-civ-spouse,Not-in-family,Male,<=50K
28.0,Some-college,Never-married,Other-relative,Male,<=50K
56.0,HS-grad,Divorced,Not-in-family,Male,<=50K
53.0,Some-college,Never-married,Husband,Male,<=50K
37.0,Some-college,Married-civ-spouse,Own-child,Female,<=50K
36.0,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
19.0,5th-6th,Married-civ-spouse,Unmarried,Female,<=50K
23.0,HS-grad,Divorced,Husband,Female,<=50K
23.0,11th,Married-civ-spouse,Not-in-family,Female,<=50K
36.0,Some-college,Divorced,Not-in-family,Male,>50K
45.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
42.0,Some-college,Never-married,Husband,Male,<=50K
55.0,Assoc-voc,Divorced,Husband,Female,>50K
45.0,HS-grad,Divorced,Husband,Female,>50K
52.0,12th,Divorced,Husband,Female,>50K
21.0,HS-grad,Divorced,Husband,Male,<=50K
26.0,10th,Separated,Not-in-family,Male,<=50K
61.0,HS-grad,Married-civ-spouse,Other-relative,Male,<=50K
32.0,1st-4th,Married-civ-spouse,Own-child,Female,<=50K
27.0,HS-grad,Divorced,Not-in-family,Female,<=50K
59.0,Bachelors,Divorced,Husband,Male,<=50K
67.0,Masters,Married-civ-spouse,Not-in-family,Male,<=50K
44.0,Assoc-acdm,Married-civ-spouse,Husband,Female,<=50K
32.0,Some-college,Never-married,Not-in-family,Female,<=50K
45.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
20.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
23.0,Bachelors,Divorced,Husband,Male,<=50K
35.0,HS-grad,Never-married,Husband,Male,<=50K
52.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
29.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
20.0,Bachelors,Never-married,Not-in-family,Female,<=50K
32.0,HS-grad,Never-married,Wife,Male,<=50K
28.0,Bachelors,Never-married,Husband,Male,<=50K
18.0,Assoc-acdm,Married-civ-spouse,Unmarried,Female,<=50K
33.0,10th,Married-spouse-absent,Husband,Female,<=50K
35.0,Some-college,Never-married,Husband,Female,>50K
48.0,Masters,Never-married,Own-child,Male,<=50K
19.0,Some-college,Married-civ-spouse,Not-in-family,Female,<=50K
34.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
29.0,10th,Married-civ-spouse,Husband,Female,>50K
44.0,Bachelors,Married-civ-spouse,Other-relative,Male,<=50K
56.0,HS-grad,Never-married,Not-in-family,Male,<=50K
22.0,Some-college,Married-civ-spouse,Other-relative,Male,>50K
53.0,Bachelors,Divorced,Husband,Female,>50K
42.0,11th,Married-civ-spouse,Unmarried,Female,>50K
17.0,Some-college,Never-married,Unmarried,Male,<=50K
49.0,Some-college,Married-civ-spouse,Not-in-family,Female,<=50K
41.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
52.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
33.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
45.0,Some-college,Married-civ-spouse,Wife,Male,<=50K
28.0,HS-grad,Divorced,Own-child,Male,<=50K
25.0,Some-college,Married-civ-spouse,Wife,Male,<=50K
30.0,Bachelors,Never-married,Husband,Male,<=50K
38.0,Assoc-acdm,Married-civ-spouse,Not-in-family,Female,<=50K
45.0,HS-grad,Divorced,Wife,Male,<=50K
44.0,Some-college,Separated,Husband,Male,<=50K
52.0,Some-college,Never-married,Not-in-family,Male,<=50K
35.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
57.0,HS-grad,Never-married,Unmarried,Female,<=50K
24.0,HS-grad,Never-married,Unmarried,Male,<=50K
27.0,HS-grad,Married-civ-spouse,Husband,Female,>50K
46.0,Bachelors,Divorced,Husband,Male,>50K
31.0,HS-grad,Married-civ-spouse,Other-relative,Male,>50K
23.0,HS-grad,Never-married,Not-in-family,Female,<=50K
56.0,Assoc-voc,Never-married,Other-relative,Female,<=50K
17.0,Some-college,Never-married,Husband,Male,<=50K
85.0,11th,Married-civ-spouse,Husband,Male,<=50K
54.0,Some-college,Married-civ-spouse,Not-in-family,Male,<=50K
55.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
43.0,7th-8th,Never-married,Husband,Male,<=50K
27.0,Bachelors,Married-civ-spouse,Not-in-family,Female,<=50K
50.0,HS-grad,Divorced,Husband,Male,>50K
20.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Unmarried,Male,<=50K
32.0,Bachelors,Married-civ-spouse,Wife,Male,>50K
47.0,Assoc-voc,Never-married,Not-in-family,Male,<=50K
20.0,HS-grad,Divorced,Own-child,Male,<=50K
34.0,Some-college,Never-married,Wife,Female,<=50K
39.0,HS-grad,Never-married,Not-in-family,Female,<=50K
22.0,Some-college,Married-civ-spouse,Not-in-family,Female,<=50K
32.0,11th,Married-civ-spouse,Unmarried,Female,<=50K
61.0,HS-grad,Never-married,Wife,Female,<=50K
37.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
30.0,Assoc-voc,Married-civ-spouse,Unmarried,Female,<=50K
39.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
20.0,HS-grad,Never-married,Husband,Female,<=50K
29.0,HS-grad,Never-married,Husband,Male,<=50K
50.0,1st-4th,Married-civ-spouse,Not-in-family,Male,<=50K
44.0,Assoc-voc,Never-married,Wife,Female,<=50K
18.0,Assoc-voc,Never-married,Wife,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
25.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
65.0,HS-grad,Separated,Husband,Female,>50K
48.0,Bachelors,Never-married,Husband,Female,<=50K
22.0,Bachelors,Divorced,Husband,Male,<=50K
34.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
39.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
25.0,7th-8th,Divorced,Husband,Male,<=50K
46.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
52.0,HS-grad,Divorced,Husband,Male,<=50K
17.0,Some-college,Never-married,Husband,Male,<=50K
23.0,HS-grad,Never-married,Not-in-family,Male,<=50K
29.0,10th,Never-married,Husband,Female,<=50K
74.0,Assoc-acdm,Never-married,Husband,Male,<=50K
32.0,Masters,Married-civ-spouse,Husband,Male,<=50K
25.0,7th-8th,Married-civ-spouse,Unmarried,Male,<=50K
23.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
57.0,HS-grad,Never-married,Not-in-family,Female,<=50K
50.0,Some-college,Never-married,Unmarried,Male,<=50K
41.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
40.0,Some-college,Married-civ-spouse,Unmarried,Female,>50K
49.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
31.0,HS-grad,Divorced,Not-in-family,Male,>50K
43.0,Masters,Married-civ-spouse,Not-in-family,Male,<=50K
48.0,Some-college,Never-married,Husband,Female,>50K
39.0,Some-college,Divorced,Wife,Male,<=50K
24.0,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
82.0,HS-grad,Separated,Husband,Male,<=50K
50.0,HS-grad,Never-married,Not-in-family,Male,<=50K
36.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
41.0,HS-grad,Separated,Husband,Male,>50K
47.0,Some-college,Never-married,Husband,Male,<=50K
36.0,Assoc-acdm,Married-spouse-absent,Not-in-family,Female,<=50K
49.0,Masters,Married-civ-spouse,Wife,Male,<=50K
47.0,11th,Married-civ-spouse,Not-in-family,Male,<=50K
38.0,Bachelors,Married-spouse-absent,Own-child,Female,<=50K
26.0,7th-8th,Married-civ-spouse,Husband,Male,<=50K
40.0,Some-college,Married-civ-spouse,Not-in-family,Male,>50K
42.0,HS-grad,Divorced,Not-in-family,Male,<=50K
38.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
19.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
48.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
39.0,Bachelors,Divorced,Own-child,Female,<=50K
35.0,HS-grad,Never-married,Husband,Male,<=50K
53.0,HS-grad,Never-married,Husband,Male,<=50K
27.0,10th,Divorced,Not-in-family,Male,<=50K
29.0,Some-college,Married-civ-spouse,Husband,Female,>50K
46.0,Bachelors,Never-married,Husband,Male,>50K
33.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
29.0,Assoc-voc,Divorced,Husband,Male,<=50K
30.0,Some-college,Married-civ-spouse,Husband,Female,<=50K
38.0,HS-grad,Married-AF-spouse,Husband,Male,<=50K
49.0,HS-grad,Widowed,Husband,Male,>50K
51.0,Bachelors,Never-married,Husband,Male,<=50K
53.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
54.0,Bachelors,Married-civ-spouse,Husband,Female,<=50K
20.0,HS-grad,Never-married,Not-in-family,Male,<=50K
67.0,9th,Divorced,Not-in-family,Male,>50K
34.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
25.0,Bachelors,Never-married,Not-in-family,Male,>50K
66.0,HS-grad,Never-married,Other-relative,Female,<=50K
51.0,Bachelors,Never-married,Wife,Male,<=50K
63.0,Bachelors,Never-married,Husband,Female,<=50K
38.0,Some-college,Divorced,Own-child,Male,<=50K
49.0,Assoc-acdm,Never-married,Own-child,Male,<=50K
37.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
41.0,HS-grad,Never-married,Not-in-family,Male,<=50K
64.0,HS-grad,Divorced,Husband,Male,>50K
49.0,Bachelors,Married-civ-spouse,Husband,Male,<=50K
41.0,HS-grad,Widowed,Husband,Male,>50K
33.0,HS-grad,Married-civ-spouse,Not-in-family,Female,>50K
21.0,Bachelors,Married-civ-spouse,Husband,Female,>50K
24.0,Masters,Never-married,Wife,Male,<=50K
29.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
45.0,Bachelors,Never-married,Not-in-family,Male,<=50K
25.0,HS-grad,Married-civ-spouse,Unmarried,Female,<=50K
21.0,HS-grad,Never-married,Unmarried,Male,>50K
22.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
52.0,Bachelors,Widowed,Not-in-family,Male,<=50K
25.0,HS-grad,Divorced,Not-in-family,Female,<=50K
24.0,Bachelors,Never-married,Husband,Female,<=50K
34.0,Masters,Married-civ-spouse,Not-in-family,Male,>50K
44.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
39.0,Some-college,Never-married,Not-in-family,Female,<=50K
58.0,7th-8th,Never-married,Not-in-family,Male,<=50K
45.0,9th,Married-civ-spouse,Husband,Male,<=50K
42.0,HS-grad,Never-married,Husband,Female,<=50K
46.0,Bachelors,Divorced,Husband,Male,<=50K
46.0,7th-8th,Married-civ-spouse,Wife,Female,<=50K
48.0,HS-grad,Never-married,Husband,Male,<=50K
41.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
50.0,Bachelors,Separated,Unmarried,Female,<=50K
59.0,Some-college,Married-civ-spouse,Unmarried,Male,>50K
45.0,HS-grad,Never-married,Unmarried,Female,<=50K
35.0,Some-college,Never-married,Husband,Female,<=50K
28.0,HS-grad,Married-civ-spouse,Not-in-family,Male,<=50K
44.0,HS-grad,Married-civ-spouse,Unmarried,Female,>50K
44.0,Bachelors,Divorced,Husband,Male,<=50K
17.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
47.0,HS-grad,Divorced,Not-in-family,Male,<=50K
27.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
19.0,Assoc-voc,Never-married,Own-child,Male,>50K
23.0,12th,Married-civ-spouse,Unmarried,Male,<=50K
43.0,HS-grad,Never-married,Not-in-family,Female,<=50K
38.0,HS-grad,Married-civ-spouse,Unmarried,Female,>50K
52.0,Bachelors,Married-civ-spouse,Wife,Male,<=50K
24.0,Some-college,Never-married,Husband,Female,<=50K
51.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
43.0,Doctorate,Married-civ-spouse,Husband,Female,<=50K
25.0,Some-college,Divorced,Unmarried,Male,<=50K
48.0,Doctorate,Married-civ-spouse,Husband,Male,<=50K
47.0,HS-grad,Never-married,Other-relative,Male,<=50K
22.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
30.0,7th-8th,Married-civ-spouse,Own-child,Female,>50K
44.0,HS-grad,Never-married,Husband,Female,<=50K
32.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
46.0,Assoc-voc,Never-married,Husband,Male,<=50K
42.0,Bachelors,Never-married,Wife,Female,<=50K
55.0,Bachelors,Married-civ-spouse,Unmarried,Male,<=50K
21.0,7th-8th,Never-married,Husband,Male,<=50K
47.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
36.0,Some-college,Divorced,Husband,Male,<=50K
35.0,Bachelors,Widowed,Own-child,Female,<=50K
30.0,Some-college,Married-civ-spouse,Unmarried,Male,<=50K
30.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
27.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
33.0,HS-grad,Widowed,Husband,Male,>50K
26.0,Masters,Married-spouse-absent,Not-in-family,Male,<=50K
27.0,Some-college,Married-civ-spouse,Own-child,Female,<=50K
67.0,Bachelors,Separated,Not-in-family,Female,>50K
33.0,HS-grad,Never-married,Not-in-family,Female,<=50K
43.0,HS-grad,Married-civ-spouse,Unmarried,Male,<=50K
35.0,HS-grad,Never-married,Not-in-family,Female,<=50K
42.0,HS-grad,Married-civ-spouse,Husband,Male,>50K
35.0,9th,Married-civ-spouse,Own-child,Male,<=50K
39.0,7th-8th,Divorced,Husband,Female,<=50K
49.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
44.0,7th-8th,Married-civ-spouse,Not-in-family,Male,<=50K
46.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
23.0,HS-grad,Never-married,Unmarried,Female,>50K
24.0,Assoc-acdm,Divorced,Wife,Male,<=50K
32.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
36.0,HS-grad,Never-married,Husband,Male,>50K
27.0,7th-8th,Divorced,Not-in-family,Male,<=50K
47.0,HS-grad,Married-civ-spouse,Husband,Female,<=50K
46.0,HS-grad,Widowed,Husband,Female,>50K
59.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
49.0,Some-college,Separated,Own-child,Male,<=50K
23.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
46.0,Some-college,Divorced,Not-in-family,Male,<=50K
32.0,HS-grad,Divorced,Husband,Male,<=50K
29.0,HS-grad,Never-married,Unmarried,Male,<=50K
40.0,Assoc-voc,Married-civ-spouse,Own-child,Male,<=50K
28.0,Bachelors,Widowed,Not-in-family,Male,>50K
40.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
39.0,HS-grad,Separated,Not-in-family,Male,<=50K
37.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
18.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
32.0,HS-grad,Married-civ-spouse,Not-in-family,Male,>50K
51.0,Bachelors,Divorced,Husband,Female,<=50K
31.0,11th,Married-civ-spouse,Own-child,Female,<=50K
35.0,Bachelors,Never-married,Husband,Male,>50K
28.0,Bachelors,Married-civ-spouse,Not-in-family,Male,<=50K
27.0,11th,Married-civ-spouse,Not-in-family,Male,<=50K
28.0,Bachelors,Married-civ-spouse,Husband,Male,>50K
46.0,Some-college,Never-married,Own-child,Male,<=50K
43.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
62.0,Masters,Never-married,Own-child,Female,<=50K
34.0,Bachelors,Divorced,Husband,Male,<=50K
45.0,HS-grad,Married-civ-spouse,Own-child,Female,>50K
39.0,11th,Never-married,Unmarried,Male,<=50K
36.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
55.0,Masters,Married-civ-spouse,Wife,Female,<=50K
37.0,HS-grad,Married-spouse-absent,Not-in-family,Female,<=50K
64.0,11th,Married-civ-spouse,Husband,Male,<=50K
40.0,Some-college,Married-civ-spouse,Husband,Male,<=50K
24.0,HS-grad,Divorced,Husband,Male,<=50K
19.0,12th,Married-civ-spouse,Other-relative,Male,>50K
66.0,Masters,Never-married,Husband,Male,<=50K
34.0,Some-college,Divorced,Husband,Female,>50K
40.0,Bachelors,Separated,Not-in-family,Male,<=50K
32.0,1st-4th,Never-married,Own-child,Female,<=50K
24.0,11th,Married-civ-spouse,Husband,Male,<=50K
22.0,Some-college,Married-civ-spouse,Unmarried,Male,>50K
27.0,9th,Separated,Husband,Male,>50K
41.0,HS-grad,Divorced,Husband,Male,>50K
41.0,HS-grad,Married-civ-spouse,Not-in-family,Female,<=50K
31.0,9th,Divorced,Husband,Male,<=50K
18.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
29.0,Bachelors,Married-civ-spouse,Not-in-family,Female,<=50K
35.0,Some-college,Married-civ-spouse,Husband,Male,>50K
50.0,12th,Married-civ-spouse,Wife,Male,<=50K
49.0,11th,Divorced,Not-in-family,Male,<=50K
28.0,Bachelors,Married-civ-spouse,Own-child,Male,<=50K
26.0,HS-grad,Married-civ-spouse,Husband,Male,<=50K
43.0,Bachelors,Married-civ-spouse,Not-in-family,Female,<=50K
46.0,HS-grad,Never-married,Own-child,Female,<=50K
42.0,Some-college,Divorced,Unmarried,Male,<=50K
22.0,HS-grad,Never-married,Not-in-family,Male,<=50K
30.0,Some-college,Married-civ-spouse,Own-child,Male,<=50K
17.0,Assoc-voc,Married-civ-spouse,Husband,Female,<=50K
50.0,7th-8th,Never-married,Not-in-family,Female,<=50K
51.0,HS-grad,Married-civ-spouse,Not-in-family,Female,>50K
59.0,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
23.0,Masters,Divorced,Husband,Male,<=50K
60.0,HS-grad,Never-married,Not-in-family,Male,>50K
60.0,HS-grad,Never-married,Unmarried,Female,<=50K
